,word,lemma
0,urlLink,urllink
1,BBC,bbc
2,NEWS,new
3,Science,scienc
4,Nature,natur
5,Moon,moon
6,colony,coloni
7,within,within
8,20,20
9,years,year
10,By,By
11,Helen,helen
12,Briggs,brigg
13,News,new
14,Online,onlin
15,science,scienc
16,reporter,report
17,Humans,human
18,could,could
19,living,live
20,says,say
21,leading,lead
22,lunar,lunar
23,scientist,scientist
24,However,howev
25,political,polit
26,needed,need
27,inspire,inspir
28,public,public
29,support,support
30,initiative,initi
31,We,We
32,believe,believ
33,technologically,technolog
34,possible,possibl
35,project,project
36,Europe,europ
37,first,first
38,mission,mission
39,Smart,smart
40,1,1
41,told,told
42,But,but
43,depend,depend
44,end,end
45,go,go
46,establish,establish
47,human,human
48,base,base
49,preparing,prepar
50,colonisation,colonis
51,used,use
52,refuge,refug
53,species,speci
54,To,To
55,actually,actual
56,live,live
57,another,anoth
58,world,world
59,would,would
60,quite,quit
61,test,test
62,technology,technolog
63,well,well
64,physiology,physiolog
65,know,know
66,long,long
67,term,term
68,effects,effect
69,low,low
70,gravity,graviti
71,environment,environ
