,word,lemma
0,urlLink,urllink
1,The,the
2,Lone,lone
3,Gunmen,gunmen
4,Episode,episod
5,1,1
6,available,avail
7,download,download
8,In,In
9,intrepid,intrepid
10,conspiracy,conspiraci
11,theorists,theorist
12,led,led
13,Byers,byer
14,dead,dead
15,father,father
16,stop,stop
17,events,event
18,9,9
19,11,11
20,six,six
21,months,month
22,happen,happen
23,Is,Is
24,case,case
25,life,life
26,imitating,imit
27,art,art
28,Carter,carter
29,associates,associ
30,know,know
31,something,someth
32,upcoming,upcom
33,attacks,attack
