,word,lemma
0,much,much
1,partying,parti
2,weekend,weekend
3,think,think
4,got,got
5,system,system
6,probably,probabl
7,best,best
8,since,sinc
9,drama,drama
10,really,realli
11,recieving,reciev
12,bunch,bunch
13,mail,mail
14,name,name
15,overall,overal
16,smooth,smooth
17,today,today
18,sunday,sunday
19,fathers,father
20,day,day
21,going,go
22,go,go
23,parents,parent
24,celebrate,celebr
25,though,though
26,SONday,sonday
27,reality,realiti
28,thats,that
29,right,right
30,haha,haha
31,anywho,anywho
32,say,say
33,enjoying,enjoy
34,single,singl
35,life,life
36,miss,miss
37,every,everi
38,bit,bit
39,old,old
40,circumstances,circumst
41,faced,face
42,guess,guess
43,making,make
44,sucks,suck
45,sally,salli
46,even,even
47,simple,simpl
48,talk,talk
49,anything,anyth
50,neither,neither
51,one,one
52,us,us
53,know,know
54,mean,mean
55,hard,hard
56,talked,talk
57,girls,girl
58,suppose,suppos
59,progress,progress
60,sure,sure
61,impressive,impress
62,still,still
63,standing,stand
64,strong,strong
65,whole,whole
66,thing,thing
67,june,june
68,next,next
69,year,year
70,knows,know
71,end,end
72,fuck,fuck
73,least,least
74,goal,goal
75,sit,sit
76,hope,hope
77,sometimes,sometim
78,phone,phone
79,rings,ring
80,able,abl
81,civil,civil
82,conversation,convers
83,catching,catch
84,hopes,hope
85,fade,fade
86,away,away
87,quickly,quickli
88,see,see
89,calling,call
90,wont,wont
91,deny,deni
92,ahhh,ahhh
93,cool,cool
94,shit,shit
95,went,went
96,JD,JD
97,piano,piano
98,bar,bar
99,called,call
100,stage,stage
101,song,song
102,sung,sung
103,girl,girl
104,sitting,sit
105,behind,behind
106,seperates,seper
107,chairs,chair
108,little,littl
109,cute,cute
110,mexican,mexican
111,picked,pick
112,brought,brought
113,10,10
114,minutes,minut
115,later,later
116,gone,gone
117,thought,thought
118,kind,kind
119,funny,funni
120,sigh,sigh
121,tonight,tonight
122,staying,stay
123,home,home
124,gonna,gonna
125,cleaning,clean
126,tomorrow,tomorrow
127,work,work
128,gym,gym
129,small,small
130,get,get
131,together,togeth
132,place,place
133,like,like
134,house,hous
135,warming,warm
136,gig,gig
137,gangstah,gangstah
138,night,night
139,dont,dont
140,hate,hate
141,secret,secret
142,note,note
143,hazards,hazard
144,3,3
145,times,time
146,way,way
147,road,road
