,word,lemma
0,urlLink,urllink
1,This,thi
2,curious,curiou
3,article,articl
4,Mid,mid
5,Day,day
6,It,It
7,talks,talk
8,meteoric,meteor
9,rise,rise
10,MiDay,miday
11,Stock,stock
12,response,respons
13,speculative,specul
14,trading,trade
15,curoius,curoiu
16,media,media
17,stocks,stock
18,flat,flat
19,Of,Of
20,Course,cours
21,rumours,rumour
22,buyout,buyout
23,MidDay,midday
24,means,mean
25,speculators,specul
26,play,play
27,talk,talk
28,company,compani
29,one,one
30,suitors,suitor
31,That,that
32,seems,seem
33,unlikely,unlik
34,internal,intern
35,movement,movement
36,launching,launch
37,Afternoon,afternoon
38,paper,paper
39,Mumbai,mumbai
40,Link,link
