,word,lemma
0,More,more
1,servants,servant
2,wait,wait
3,man,man
4,take,take
5,notice,notic
6,The,the
7,private,privat
8,poor,poor
9,hath,hath
10,cities,citi
11,ships,ship
12,canals,canal
13,bridges,bridg
14,built,built
15,goes,goe
16,post,post
17,office,offic
18,human,human
19,race,race
20,run,run
21,errands,errand
22,book,book
23,shop,shop
24,reads,read
25,writes,write
26,happens,happen
27,court,court
28,house,hous
29,nations,nation
30,repair,repair
31,wrongs,wrong
32,Ralph,ralph
33,Waldo,waldo
34,Emerson,emerson
