,word,stem
0,A,A
1,new,new
2,project,project
3,I,I
4,would,would
5,like,like
6,work,work
7,simple,simpl
8,BSD,bsd
9,Linux,linux
10,boot,boot
11,disk,disk
12,contains,contain
13,utilities,util
14,testing,test
15,hacked,hack
16,box,box
17,Initially,initi
18,system,system
19,administrator,administr
20,floppy,floppi
21,run,run
22,initialization,initi
23,utilitity,utilit
24,It,It
25,take,take
26,MD5,md5
27,hash,hash
28,files,file
29,specific,specif
30,directories,directori
31,etc,etc
32,bin,bin
33,sbin,sbin
34,usr,usr
35,store,store
36,results,result
37,text,text
38,file,file
39,Later,later
40,could,could
41,comparison,comparison
42,utility,util
43,another,anoth
44,compare,compar
45,Doing,do
46,easier,easier
47,access,access
48,many,mani
49,machines,machin
50,make,make
51,much,much
52,widely,wide
53,supported,support
54,Can,can
55,stock,stock
56,kernel,kernel
57,mount,mount
58,FFS,ff
59,systems,system
60,know,know
61,OpenBSD,openbsd
62,Ext2,ext2
63,Red,red
64,Hat,hat
65,uses,use
66,Ext3,ext3
67,default,default
68,older,older
69,RH,RH
70,Hopefully,hope
71,able,abl
72,create,creat
73,unix,unix
74,This,thi
75,also,also
76,use,use
77,urlLink,urllink
78,Tripwire,tripwir
79,pre,pre
80,made,made
81,Or,Or
82,maybe,mayb
83,scratch,scratch
84,jerk,jerk
