,word,lemma
0,urlLink,urllink
1,Intelligence,intellig
2,Officers,offic
3,Challenge,challeng
4,Bush,bush
5,The,the
6,failure,failur
7,find,find
8,weapons,weapon
9,mass,mass
10,destruction,destruct
11,six,six
12,weeks,week
13,US,US
14,UK,UK
15,forces,forc
16,invaded,invad
17,Iraq,iraq
18,suggests,suggest
19,either,either
20,simply,simpli
21,eventually,eventu
22,found,found
23,sufficient,suffici
24,quantity,quantiti
25,capability,capabl
26,support,support
27,repeated,repeat
28,claim,claim
29,posed,pose
30,grave,grave
31,threat,threat
32,countrys,countri
33,security,secur
34,even,even
35,suggest,suggest
36,administration,administr
37,wishes,wish
38,preserve,preserv
39,option,option
40,planting,plant
41,discovered,discov
42,later,later
43,via,via
