,word,stem
0,urlLink,urllink
1,Chronic,chronic
2,Casualties,casualti
3,The,the
4,troops,troop
5,endured,endur
6,sandstorms,sandstorm
7,They,they
8,inhaled,inhal
9,ash,ash
10,mist,mist
11,oil,oil
12,destroyed,destroy
13,wells,well
14,breathed,breath
15,dust,dust
16,spent,spent
17,shells,shell
18,contained,contain
19,depleted,deplet
20,uranium,uranium
21,Bedeviled,bedevil
22,bugs,bug
23,doused,dous
24,pesticides,pesticid
25,wore,wore
26,flea,flea
27,collars,collar
28,During,dure
29,air,air
30,war,war
31,coalition,coalit
32,pilots,pilot
33,pounded,pound
34,hundreds,hundr
35,targets,target
36,Iraq,iraq
37,Everybody,everybodi
38,knew,knew
39,Hussein,hussein
40,stockpiling,stockpil
41,nasty,nasti
42,germs,germ
43,chemicals,chemic
44,What,what
45,became,becam
46,fallout,fallout
47,Afghanistan,afghanistan
48,Nuclear,nuclear
49,Nightmare,nightmar
50,Starts,start
51,A,A
52,startling,startl
53,new,new
54,report,report
55,based,base
56,research,research
57,indicates,indic
58,worst,worst
59,fears,fear
60,realized,realiz
61,study,studi
62,produced,produc
63,Uranium,uranium
64,Medical,medic
65,Research,research
66,Centre,centr
67,UMRC,umrc
68,points,point
69,likelihood,likelihood
70,large,larg
71,numbers,number
72,population,popul
73,exposed,expos
74,debris,debri
