,word,lemma
0,urlLink,urllink
1,A,A
2,way,way
3,Iron,iron
4,Cage,cage
5,I,I
6,see,see
7,great,great
8,possibility,possibl
9,weblogging,weblog
10,time,time
11,ultimate,ultim
12,outcome,outcom
13,likely,like
14,absorption,absorpt
15,familiar,familiar
16,mode,mode
17,production,product
18,potency,potenc
19,form,form
20,subsumed,subsum
21,Sprite,sprite
22,ads,ad
23,propaganda,propaganda
24,Bias,bia
25,Blogosphere,blogospher
26,If,If
27,internet,internet
28,inherently,inher
29,democratic,democrat
30,technology,technolog
31,done,done
32,rectify,rectifi
33,situation,situat
34,Clearly,clearli
35,interests,interest
36,society,societi
37,ensure,ensur
38,groups,group
39,voice,voic
40,The,the
41,operation,oper
42,model,model
43,blogosphere,blogospher
44,influence,influenc
45,power,power
46,wealth,wealth
47,immediately,immedi
48,evident,evid
49,shows,show
50,naturally,natur
51,occur,occur
