,word,stem
0,urlLink,urllink
1,Advice,advic
2,Satanic,satan
3,Web,web
4,Page,page
5,Design,design
6,A,A
7,web,web
8,site,site
9,must,must
10,extremely,extrem
11,graphics,graphic
12,intensive,intens
13,Use,use
14,large,larg
15,every,everi
16,page,page
17,use,use
18,compression,compress
19,Bandwidth,bandwidth
20,problem,problem
21,true,true
22,Satanists,satanist
23,petitioned,petit
24,Dark,dark
25,One,one
26,T1,T1
27,connections,connect
28,better,better
29,And,and
30,lesser,lesser
31,due,due
32,inadequate,inadequ
33,belief,belief
34,extended,extend
35,load,load
36,times,time
37,prove,prove
38,invaluable,invalu
39,reflection,reflect
40,upon,upon
41,power,power
42,Lucifer,lucif
43,via,via
