,word,stem
0,urlLink,urllink
1,Homeland,homeland
2,Insecurity,insecur
3,Pornography,pornographi
4,exclaimed,exclaim
5,If,If
6,rise,rise
7,Internet,internet
8,shown,shown
9,anything,anyth
10,huge,huge
11,numbers,number
12,middle,middl
13,class,class
14,management,manag
15,types,type
16,like,like
17,look,look
18,dirty,dirti
19,pictures,pictur
20,computer,comput
21,screens,screen
22,A,A
23,good,good
24,way,way
25,steal,steal
26,corporate,corpor
27,government,govern
28,secrets,secret
29,managers,manag
30,privy,privi
31,would,would
32,set,set
33,pornographic,pornograph
34,Web,web
35,site,site
