,word,lemma
0,urlLink,urllink
1,The,the
2,Ruins,ruin
3,Cydonia,cydonia
4,without,without
5,enhancement,enhanc
6,data,data
7,riddled,riddl
8,appeared,appear
9,series,seri
10,rectilinear,rectilinear
11,formations,format
12,beneath,beneath
13,permafrost,permafrost
14,These,these
15,vary,vari
16,shape,shape
17,size,size
18,seem,seem
19,follow,follow
20,grid,grid
21,like,like
22,pattern,pattern
23,throughout,throughout
24,earmarks,earmark
25,intelligently,intellig
26,designed,design
27,city,citi
28,via,via
