,word,lemma
0,urlLink,urllink
1,When,when
2,wake,wake
3,Single,singl
4,acts,act
5,tyranny,tyranni
6,may,may
7,ascribed,ascrib
8,accidental,accident
9,opinion,opinion
10,day,day
11,series,seri
12,oppressions,oppress
13,begun,begun
14,distinguished,distinguish
15,period,period
16,pursued,pursu
17,unalterably,unalter
18,every,everi
19,change,chang
20,ministers,minist
21,plainly,plainli
22,prove,prove
23,deliberate,deliber
24,systematic,systemat
25,plan,plan
26,reducing,reduc
27,people,peopl
28,slavery,slaveri
29,Thomas,thoma
30,Jefferson,jefferson
31,via,via
32,Aberrant,aberr
33,News,new
