,word,stem
0,urlLink,urllink
1,It,It
2,official,offici
3,Americans,american
4,idiots,idiot
5,fools,fool
6,save,save
7,us,us
8,The,the
9,51,51
10,percent,percent
11,currently,current
12,believe,believ
13,patently,patent
14,false,fals
15,ultimately,ultim
16,conclude,conclud
17,duped,dupe
18,Bush,bush
19,though,though
20,really,realli
21,true,true
22,Like,like
23,stupid,stupid
24,bought,bought
25,Domino,domino
26,Theory,theori
27,Joe,joe
28,McCarthy,mccarthi
29,necessity,necess
30,interning,intern
31,Japanese,japanes
32,concentration,concentr
33,camps,camp
34,wonder,wonder
35,hell,hell
36,thinking,think
37,And,and
38,lots,lot
39,time,time
40,think,think
41,job,job
