,word,lemma
0,Philip,philip
1,K,K
2,Dick,dick
3,Over,over
4,years,year
5,seems,seem
6,subtle,subtl
7,real,real
8,degrees,degre
9,world,world
10,come,come
11,resemble,resembl
12,PKD,pkd
13,novel,novel
14,Several,sever
15,freaks,freak
16,even,even
17,accused,accus
18,bringing,bring
19,modern,modern
20,novels,novel
21,My,My
22,writing,write
23,deals,deal
24,hallucinated,hallucin
25,worlds,world
26,intoxicating,intox
27,deluding,delud
28,drugs,drug
29,psychosis,psychosi
30,But,but
31,acts,act
32,antidote,antidot
33,detoxifying,detoxifi
34,urlLink,urllink
35,Also,also
36,I,I
37,mention,mention
38,dead,dead
