,word,lemma
0,Well,well
1,another,anoth
2,semester,semest
3,ends,end
4,era,era
5,computers,comput
6,I,I
7,upgraded,upgrad
8,Asus,asu
9,P3V4X,p3v4x
10,motherboard,motherboard
11,256,256
12,megs,meg
13,PC133,pc133
14,ram,ram
15,550MHz,550mhz
16,PIII,piii
17,Overclocked,overclock
18,623MHz,623mhz
19,The,the
20,new,new
21,system,system
22,sports,sport
23,Biostar,biostar
24,AKA,aka
25,cheap,cheap
26,PC1600,pc1600
27,DDR,ddr
28,900MHz,900mhz
29,Athlon,athlon
30,1,1
31,017GHz,017ghz
32,My,My
33,fastest,fastest
34,Quake,quak
35,III,iii
36,demo,demo
37,numbers,number
38,old,old
39,around,around
40,max,max
41,69,69
42,4,4
43,FPS,fp
44,pulls,pull
45,106,106
46,9,9
47,Nice,nice
