,word,stem
0,urlLink,urllink
1,American,american
2,Democracy,democraci
3,R,R
4,I,I
5,P,P
6,Historians,historian
7,record,record
8,November,novemb
9,2000,2000
10,February,februari
11,2002,2002
12,democracy,democraci
13,envisioned,envis
14,creators,creator
15,Declaration,declar
16,Independence,independ
17,U,U
18,S,S
19,Constitutioneffectively,constitutioneffect
20,came,came
21,end,end
22,Viewed,view
23,within,within
24,acid,acid
25,bath,bath
26,wealth,wealth
27,maximization,maxim
28,911,911
29,became,becam
30,unexpected,unexpect
31,bonus,bonu
32,The,the
33,State,state
34,mission,mission
35,build,build
36,fascist,fascist
37,theocratic,theocrat
38,underpinnings,underpin
39,government,govern
40,With,with
41,frightened,frighten
42,Congress,congress
43,receptive,recept
44,corporate,corpor
45,media,media
46,largely,larg
47,uneducated,uneduc
48,nervous,nervou
49,public,public
50,brilliantly,brilliantli
51,orchestrated,orchestr
52,destruction,destruct
53,open,open
54,society,societi
