,word,stem
0,Here,here
1,little,littl
2,introduction,introduct
3,Soya,soya
4,good,good
5,source,sourc
6,protein,protein
7,low,low
8,fat,fat
9,Can,can
10,used,use
11,produce,produc
12,milk,milk
13,dairy,dairi
14,replacements,replac
15,products,product
16,well,well
17,replace,replac
18,texture,textur
19,bulk,bulk
20,meat,meat
21,usually,usual
22,form,form
23,textured,textur
24,vegetable,veget
25,Is,Is
26,basis,basi
27,many,mani
28,substitutes,substitut
29,Tofu,tofu
30,Manufactured,manufactur
31,process,process
32,similar,similar
33,cheese,chees
34,making,make
35,soya,soya
36,Very,veri
37,calcium,calcium
38,Able,abl
39,take,take
40,flavours,flavour
41,great,great
42,marinating,marin
43,stir,stir
44,fries,fri
45,kebabs,kebab
46,salads,salad
47,anything,anyth
48,savoury,savouri
49,also,also
50,available,avail
51,silken,silken
52,desserts,dessert
53,sauces,sauc
54,flans,flan
55,Quorn,quorn
56,Not,not
57,made,made
58,mycoprotein,mycoprotein
59,Made,made
60,fermentation,ferment
61,fungus,fungu
62,mixed,mix
63,egg,egg
64,white,white
65,Usually,usual
66,found,found
67,chunks,chunk
68,mince,minc
69,fillets,fillet
70,burgers,burger
71,sausages,sausag
