,word,stem
0,Yahoo,yahoo
1,Groups,group
2,Bodhi,bodhi
3,Mail,mail
4,http,http
5,groups,group
6,yahoo,yahoo
7,com,com
8,group,group
9,bodhimail,bodhimail
10,Message,messag
11,1,1
12,Date,date
13,Tue,tue
14,07,07
15,Oct,oct
16,2003,2003
17,14,14
18,48,48
19,42,42
20,0500,0500
21,From,from
22,SD,SD
23,Subject,subject
24,donot,donot
25,pray,pray
26,Buddha,buddha
27,save,save
28,us,us
29,Develop,develop
30,wisdom,wisdom
31,overcome,overcom
32,Avijjaa,avijjaa
33,By,By
34,P,P
35,S,S
36,Mahawatte,mahawatt
37,Almost,almost
38,religions,religion
39,world,world
40,except,except
41,Buddhism,buddhism
42,foundation,foundat
43,creator,creator
44,God,god
45,immortal,immort
46,soul,soul
47,Let,let
48,briefly,briefli
49,examine,examin
50,core,core
51,beliefs,belief
52,The,the
53,belief,belief
54,Hinduism,hinduism
55,death,death
56,one,one
57,joins,join
58,Paramathma,paramathma
59,They,they
60,required,requir
61,utmost,utmost
62,Faith,faith
63,Trio,trio
64,Brahma,brahma
65,Creator,creator
66,Vishnu,vishnu
67,Ruler,ruler
68,Shiva,shiva
69,Destroyer,destroy
70,Universe,univers
71,To,To
72,Moksya,moksya
73,could,could
74,achieved,achiev
75,There,there
76,gods,god
77,Ganapathy,ganapathi
78,Skanda,skanda
79,faith,faith
80,enable,enabl
81,find,find
82,security,secur
83,lead,lead
84,prosperous,prosper
85,lives,live
86,Buddhists,buddhist
87,visit,visit
88,Kovils,kovil
89,Gods,god
90,seeking,seek
91,mundane,mundan
92,help,help
93,various,variou
94,day,day
95,problems,problem
96,But,but
97,unlike,unlik
98,Hindus,hindu
99,perform,perform
100,meritorious,meritori
101,acts,act
102,transfer,transfer
103,merit,merit
104,thus,thu
105,acquired,acquir
106,seek,seek
107,According,accord
108,unable,unabl
109,commit,commit
110,said,said
111,people,peopl
112,fear,fear
113,due,due
114,inability,inabl
115,understand,understand
116,things,thing
117,really,realli
118,This,thi
119,Avijja,avijja
120,nescience,nescienc
121,ignorance,ignor
122,taught,taught
123,disciples,discipl
124,develop,develop
125,Wisdom,wisdom
126,needed,need
127,bring,bring
128,end,end
129,Almighty,almighti
130,Christianity,christian
131,came,came
132,long,long
133,also,also
134,believes,believ
135,universe,univers
136,expected,expect
137,complete,complet
138,Trinity,triniti
139,Father,father
140,Son,son
141,Holy,holi
142,Ghost,ghost
143,appears,appear
144,similarity,similar
145,Hindu,hindu
146,trio,trio
147,Their,their
148,Mokshya,mokshya
149,believe,believ
150,joining,join
151,love,love
152,repenting,repent
153,sins,sin
154,prayer,prayer
155,cannot,cannot
156,achieve,achiev
157,efforts,effort
158,Islam,islam
159,requires,requir
160,absolute,absolut
161,Allah,allah
162,based,base
163,Atma,atma
164,Soul,soul
165,daily,daili
166,join,join
167,followers,follow
168,hold,hold
169,fast,fast
170,somewhere,somewher
171,within,within
172,want,want
173,continue,continu
174,exist,exist
175,forever,forev
176,listen,listen
177,say,say
178,subject,subject
179,A,A
180,Bhikku,bhikku
181,asked,ask
182,Ven,ven
183,Sir,sir
184,case,case
185,tormented,torment
186,something,someth
187,permanent,perman
188,oneself,oneself
189,found,found
190,Yes,ye
191,man,man
192,following,follow
193,view,view
194,Atman,atman
195,I,I
196,shall,shall
197,abiding,abid
198,everlasting,everlast
199,unchanging,unchang
200,eternity,etern
201,He,He
202,hears,hear
203,Thathagatha,thathagatha
204,disciple,discipl
205,preaching,preach
206,doctrine,doctrin
207,aiming,aim
208,destruction,destruct
209,speculative,specul
210,views,view
211,extinction,extinct
212,Thirst,thirst
213,Thanha,thanha
214,detachment,detach
215,cessation,cessat
216,Nirvana,nirvana
217,Then,then
218,thinks,think
219,annihilated,annihil
220,destroyed,destroy
221,So,So
222,mourns,mourn
223,worries,worri
224,laments,lament
225,weeps,weep
226,beating,beat
227,breasts,breast
228,become,becom
229,bewildered,bewild
230,Thus,thu
231,O,O
232,What,what
233,late,late
234,Dr,Dr
235,Walpola,walpola
236,Rahula,rahula
237,thera,thera
