,word,stem
0,urlLink,urllink
1,Meet,meet
2,Crazy,crazi
3,Tammy,tammi
4,He,He
5,handed,hand
6,book,book
7,It,It
8,I,I
9,could,could
10,ever,ever
11,dreamed,dream
12,A,A
13,3,3
14,ring,ring
15,binder,binder
16,reeking,reek
17,cigarettes,cigarett
18,bursting,burst
19,500,500
20,pages,page
21,sweet,sweet
22,schizo,schizo
23,goodness,good
24,The,the
25,front,front
26,page,page
27,reads,read
28,giant,giant
29,letters,letter
30,THIS,thi
31,IS,IS
32,ONLY,onli
33,1,1
34,4,4
35,OF,OF
36,THE,the
37,WRITTEN,written
38,MATERIAL,materi
39,HAVE,have
40,BEEN,been
41,SENDING,send
42,YOU,you
43,AND,and
44,OTHER,other
45,LAW,law
46,AGENCIES,agenc
47,descends,descend
48,madness,mad
49,via,via
