,word,lemma
0,Introductions,introduct
1,Some,some
2,love,love
3,stumble,stumbl
4,upon,upon
5,purse,purs
6,gold,gold
7,thrown,thrown
8,road,road
9,poem,poem
10,friend,friend
11,great,great
12,song,song
13,And,and
14,discloses,disclos
15,us,us
16,well,well
17,among,among
18,green,green
19,hazels,hazel
20,nut,nut
21,thicket,thicket
22,worn,worn
23,searching,search
24,something,someth
25,quite,quit
26,different,differ
27,comes,come
28,carried,carri
29,carefully,care
30,bright,bright
31,cup,cup
32,water,water
33,new,new
34,bread,bread
35,Moya,moya
36,Cannon,cannon
37,The,the
38,Parchment,parchment
39,Boat,boat
40,1997,1997
