,word,stem
0,Soy,soy
1,un,un
2,perdedor,perdedor
3,Once,onc
4,tech,tech
5,news,news
6,flutters,flutter
7,air,air
8,The,the
9,new,new
10,urlLink,urllink
11,i815E,i815
12,chipset,chipset
13,Chipzilla,chipzilla
14,definite,definit
15,improvement,improv
16,i810,i810
17,i820,i820
18,chipsets,chipset
19,says,say
20,review,review
21,Sharky,sharki
22,Extreme,extrem
23,820,820
24,obviously,obvious
25,plagued,plagu
26,high,high
27,cost,cost
28,RDRAM,rdram
29,After,after
30,significant,signific
31,price,price
32,cuts,cut
33,128meg,128meg
34,still,still
35,costs,cost
36,350,350
37,810,810
38,onboard,onboard
39,video,video
40,upgradeable,upgrad
41,815,815
42,uses,use
43,SDRAM,sdram
44,yet,yet
45,also,also
46,AGP,agp
47,slot,slot
48,upgradability,upgrad
49,great,great
50,affinity,affin
51,hardware,hardwar
52,network,network
53,adapter,adapt
54,modem,modem
55,sound,sound
56,card,card
57,Brand,brand
58,systems,system
59,purchased,purchas
60,cheap,cheap
61,built,built
