,word,stem
0,The,the
1,Romance,romanc
2,Words,word
3,If,If
4,ownly,ownli
5,responsibility,respons
6,real,real
7,cream,cream
8,color,color
9,petals,petal
10,pink,pink
11,edge,edg
12,stars,star
13,ripple,rippl
14,water,water
15,grass,grass
16,underfoot,underfoot
17,soft,soft
18,warm,warm
19,ground,ground
20,underneath,underneath
21,owl,owl
22,telephone,telephon
23,pole,pole
24,ladies,ladi
25,nod,nod
26,smile,smile
27,morning,morn
28,walk,walk
29,coffee,coffe
30,ten,ten
31,clock,clock
32,pm,pm
33,phone,phone
34,call,call
35,old,old
36,friend,friend
