,word,stem
0,Damn,damn
1,article,articl
2,friend,friend
3,Bill,bill
4,cars,car
5,urlLink,urllink
6,South,south
7,Seattle,seattl
8,Star,star
9,Heap,heap
10,Week,week
11,Jacobs,jacob
12,69,69
13,Dodge,dodg
14,van,van
15,pretty,pretti
16,ways,way
17,makes,make
18,better,better
19,uses,use
20,puts,put
21,On,On
22,recent,recent
23,sunny,sunni
24,afternoon,afternoon
25,held,held
26,load,load
27,llama,llama
28,manure,manur
29,bound,bound
30,vegetable,veget
31,beds,bed
32,Beacon,beacon
33,Hill,hill
34,home,home
35,slant,slant
36,6,6
37,engine,engin
38,install,instal
39,another,anoth
40,vehicles,vehicl
41,63,63
42,Dart,dart
43,And,and
44,Toyota,toyota
45,partial,partial
46,old,old
47,Dodges,dodg
48,Toyotas,toyota
49,He,He
50,also,also
51,owns,own
52,banged,bang
53,pickup,pickup
54,bought,bought
55,50,50
56,bucks,buck
57,replaced,replac
58,timing,time
59,chain,chain
60,since,sinc
61,driven,driven
62,truck,truck
63,clear,clear
64,across,across
65,country,countri
66,The,the
67,unusual,unusu
68,double,doubl
69,doors,door
70,sides,side
71,loading,load
72,unloading,unload
73,stuff,stuff
74,like,like
75,engines,engin
76,heck,heck
77,lot,lot
78,easier,easier
79,duties,duti
80,served,serv
81,33,33
82,years,year
83,One,one
84,previous,previou
85,owner,owner
86,made,made
87,modifications,modif
88,accommodate,accommod
89,wheelchair,wheelchair
90,using,use
91,family,famili
92,member,member
93,back,back
94,new,new
95,animal,anim
96,control,control
97,I,I
98,think,think
99,called,call
100,said,said
101,dog,dog
102,catcher,catcher
103,It,It
104,San,san
105,Juan,juan
106,Islands,island
107,rust,rust
108,In,In
109,three,three
110,four,four
111,owned,own
112,auto,auto
113,mechanic,mechan
114,training,train
115,rebuilt,rebuilt
116,transmission,transmiss
117,much,much
118,work,work
119,getting,get
120,figured,figur
121,would,would
122,going,go
123,tell,tell
124,money,money
125,put,put
126,allow,allow
127,sending,send
128,radiator,radiat
129,cored,core
130,set,set
131,nearly,nearli
132,paid,paid
133,found,found
134,Internet,internet
135,This,thi
136,guy,guy
137,wanted,want
138,400,400
139,picture,pictur
140,looked,look
141,good,good
142,got,got
143,bleep,bleep
144,So,So
145,bargained,bargain
146,price,price
147,300,300
148,250,250
149,They,they
150,sell,sell
151,anymore,anymor
152,turn,turn
153,34,34
154,year,year
155,thinking,think
156,wrench,wrench
157,turning,turn
158,trade,trade
159,know,know
160,keep,keep
161,kind,kind
162,skills,skill
163,make,make
164,feasible,feasibl
165,owning,own
166,operating,oper
167,older,older
168,acknowledges,acknowledg
169,great,great
170,shape,shape
171,interest,interest
172,parting,part
173,There,there
174,way,way
175,could,could
176,ever,ever
177,get,get
178,That,that
179,certainly,certainli
180,sounds,sound
181,healthy,healthi
182,admits,admit
183,run,run
184,well,well
185,nice,nice
186,say,say
187,perfect,perfect
188,gets,get
189,job,job
190,done,done
