,word,stem
0,urlLink,urllink
1,Powers,power
2,Of,Of
3,10,10
4,View,view
5,Milky,milki
6,Way,way
7,million,million
8,light,light
9,years,year
10,Earth,earth
11,Then,then
12,move,move
13,space,space
14,towards,toward
15,successive,success
16,orders,order
17,magnitude,magnitud
18,reach,reach
19,tall,tall
20,oak,oak
21,tree,tree
22,outside,outsid
23,buildings,build
24,National,nation
25,High,high
26,Magnetic,magnet
27,Field,field
28,Laboratory,laboratori
29,Tallahassee,tallahasse
30,Florida,florida
31,After,after
32,begin,begin
33,actual,actual
34,size,size
35,leaf,leaf
36,microscopic,microscop
37,world,world
38,reveals,reveal
39,cell,cell
40,walls,wall
41,nucleus,nucleu
42,chromatin,chromatin
43,DNA,dna
44,finally,final
45,subatomic,subatom
46,universe,univers
47,electrons,electron
48,protons,proton
