,word,lemma
0,INTERNET,internet
1,ACCESS,access
2,THROUGH,through
3,POWER,power
4,LINES,line
5,THEY,they
6,RE,RE
7,WORKING,work
8,ON,ON
9,IT,IT
10,Might,might
11,one,one
12,day,day
13,connect,connect
14,Internet,internet
15,via,via
16,nearest,nearest
17,wall,wall
18,socket,socket
19,It,It
20,possible,possibl
21,technically,technic
22,anyway,anyway
23,The,the
24,mission,mission
25,newly,newli
26,minted,mint
27,joint,joint
28,venture,ventur
29,company,compani
30,Linecom,linecom
31,Inc,inc
32,develop,develop
33,deploy,deploy
34,power,power
35,line,line
36,communication,commun
37,systems,system
38,Japan,japan
39,would,would
40,push,push
41,access,access
42,onto,onto
43,existing,exist
44,lines,line
45,Formed,form
46,among,among
47,Kansai,kansai
48,Electric,electr
49,Power,power
50,Co,Co
51,Matsushita,matsushita
52,Works,work
53,Ltd,ltd
54,Israel,israel
55,Itran,itran
56,Communications,commun
57,new,new
58,capitalize,capit
59,knowledge,knowledg
60,distribution,distribut
61,PLC,plc
62,technology,technolog
63,expertise,expertis
64,system,system
65,integration,integr
66,product,product
67,design,design
68,complete,complet
69,start,start
70,finish,finish
71,solution,solut
72,modems,modem
73,networking,network
74,equipment,equip
75,developed,develop
76,special,special
77,modem,modem
78,links,link
79,household,household
80,electrical,electr
81,outlets,outlet
82,intends,intend
83,launch,launch
84,service,servic
85,Japanese,japanes
86,government,govern
87,deregulates,deregul
88,use,use
89,high,high
90,frequency,frequenc
91,bands,band
92,expected,expect
93,happen,happen
94,early,earli
95,next,next
96,year,year
97,Story,stori
98,courtesy,courtesi
99,Presentations,present
100,Industry,industri
101,Update,updat
102,http,http
103,www,www
104,presentations,present
105,com,com
106,sub,sub
107,piu,piu
108,subscribe,subscrib
109,html,html
