,word,lemma
0,caca,caca
1,one,one
2,day,day
3,cheating,cheat
4,little,littl
5,mind,mind
6,I,I
7,probably,probabl
8,150,150
9,200,200
10,carbs,carb
11,yesterday,yesterday
12,took,took
13,meds,med
14,think,think
15,eating,eat
16,week,week
17,ago,ago
18,shudder,shudder
19,would,would
20,take,take
21,hmm,hmm
22,400,400
23,600,600
24,easy,easi
25,sure,sure
26,days,day
27,sweet,sweet
28,tooth,tooth
29,argh,argh
30,feel,feel
31,like,like
32,im,im
33,going,go
34,explode,explod
35,worry,worri
36,whats,what
37,done,done
38,tis,ti
39,scary,scari
40,future,futur
41,ever,ever
42,vigilant,vigil
43,lose,lose
44,weight,weight
45,least,least
46,50,50
47,pounds,pound
48,beleive,beleiv
49,sugars,sugar
50,react,react
51,better,better
52,hopefully,hope
53,glucophage,glucophag
54,therapy,therapi
55,beat,beat
56,ovaries,ovari
57,submission,submiss
58,assist,assist
59,menopause,menopaus
60,approaches,approach
61,downhill,downhil
62,battle,battl
63,good,good
64,morning,morn
65,plus,plu
66,someone,someon
67,bought,bought
68,company,compani
69,get,get
70,scoop,scoop
71,8am,8am
72,conference,confer
73,call,call
74,LA,LA
75,based,base
76,dallas,dalla
77,perhaps,perhap
78,sensative,sens
79,gas,ga
80,plight,plight
81,jack,jack
82,milage,milag
