,word,stem
0,Holy,holi
1,stupidity,stupid
2,I,I
3,really,realli
4,learn,learn
5,HTML,html
6,completely,complet
7,astounded,astound
8,find,find
9,define,defin
10,table,tabl
11,cell,cell
12,widths,width
13,percentage,percentag
14,Once,onc
15,Netscape,netscap
16,6,6
17,gets,get
18,officially,offici
19,released,releas
20,think,think
21,get,get
22,back,back
23,web,web
24,design,design
25,Being,be
26,sysadmin,sysadmin
27,fun,fun
28,coding,code
29,merits,merit
30,Learning,learn
31,Java,java
32,C,C
33,next,next
34,semester,semest
35,amplify,amplifi
36,feelings,feel
