,word,lemma
0,So,So
1,small,small
2,fearless,fearless
3,My,My
4,fickle,fickl
5,heart,heart
6,brave,brave
7,path,path
8,one,one
9,true,true
10,love,love
11,A,A
12,list,list
13,sins,sin
14,Follow,follow
15,wake,wake
16,Trailing,trail
17,Give,give
18,amnesty,amnesti
19,Sophia,sophia
20,Protect,protect
21,mourning,mourn
22,soul,soul
23,And,and
24,comfort,comfort
25,starved,starv
26,self,self
27,I,I
28,cling,cling
29,pine,pine
30,presence,presenc
31,Godde,godd
32,Waiting,wait
33,anxiously,anxious
34,taste,tast
35,salvation,salvat
36,upon,upon
37,lips,lip
38,imagine,imagin
39,tastes,tast
40,like,like
41,honey,honey
42,green,green
43,tea,tea
44,jasmine,jasmin
45,salt,salt
46,licked,lick
47,man,man
48,post,post
49,coital,coital
50,sweat,sweat
51,soaked,soak
52,back,back
53,Wonderful,wonder
54,Who,who
55,fear,fear
56,In,In
57,colourful,colour
58,colour,colour
59,stained,stain
60,world,world
61,What,what
62,pagan,pagan
63,unravelled,unravel
64,With,with
65,Jesus,jesu
66,freak,freak
67,sensibilities,sensibl
68,woman,woman
69,arms,arm
70,Your,your
71,wish,wish
72,lie,lie
73,You,you
74,seem,seem
75,grace,grace
76,incarnate,incarn
77,manifest,manifest
78,Not,not
79,unreachable,unreach
80,Eager,eager
81,traced,trace
82,The,the
83,gateway,gateway
84,womb,womb
85,curve,curv
86,neck,neck
87,matching,match
88,pulse,puls
89,point,point
90,life,life
91,Laying,lay
92,shallow,shallow
93,valley,valley
94,Of,Of
95,breasts,breast
96,center,center
97,pulses,puls
98,sweats,sweat
99,breathes,breath
100,Alive,aliv
101,us,us
