,word,stem
0,Tuesday,tuesday
1,July,juli
2,20,20
3,10pm,10pm
4,static,static
5,run,run
6,following,follow
7,proposed,propos
8,lineup,lineup
9,Shari,shari
10,BLM,blm
11,WHM,whm
12,Shortcakes,shortcak
13,Sakari,sakari
14,BRD,brd
15,Skellington,skellington
16,PLD,pld
17,WAR,war
18,Dynastey,dynastey
19,DRK,drk
20,Sharkky,sharkki
21,THF,thf
22,NIN,nin
23,roundabouts,roundabout
24,level,level
25,47,47
26,Be,Be
27,Jeuno,jeuno
28,ready,readi
29,play,play
30,Bad,bad
31,things,thing
32,happen,happen
33,10,10
34,30,30
