,word,stem
0,urlLink,urllink
1,BBC,bbc
2,article,articl
3,Opening,open
4,hours,hour
5,row,row
6,cottage,cottag
7,The,the
8,opened,open
9,museum,museum
10,1924,1924
11,A,A
12,heritage,heritag
13,group,group
14,Stafford,stafford
15,say,say
16,angry,angri
17,plans,plan
18,cut,cut
19,opening,open
20,one,one
21,town,town
22,historic,histor
23,landmarks,landmark
24,despite,despit
25,offers,offer
26,help,help
27,borough,borough
28,council,council
29,says,say
30,Izaak,izaak
31,Walton,walton
32,Cottage,cottag
33,Shallowford,shallowford
34,proving,prove
35,expensive,expens
36,run,run
37,former,former
38,home,home
39,author,author
40,1653,1653
41,fishing,fish
42,book,book
43,Complete,complet
44,Angler,angler
45,houses,hous
46,collection,collect
47,dedicated,dedic
48,life,life
49,angling,angl
50,report,report
51,councillors,councillor
52,limiting,limit
53,access,access
54,weekends,weekend
55,May,may
56,August,august
57,would,would
58,save,save
59,17,17
60,000,000
61,Currently,current
62,attraction,attract
63,open,open
64,weekday,weekday
65,afternoons,afternoon
66,April,april
67,October,octob
68,Few,few
69,opportunities,opportun
70,But,but
71,Chapter,chapter
72,set,set
73,charitable,charit
74,trust,trust
75,fund,fund
76,running,run
77,said,said
78,upset,upset
79,met,met
80,making,make
81,decision,decis
82,Tony,toni
83,Bridgett,bridgett
84,president,presid
85,chapter,chapter
86,threatened,threaten
87,close,close
88,18,18
89,months,month
90,ago,ago
91,campaign,campaign
92,people,peopl
93,keep,keep
94,So,So
95,respects,respect
96,delighted,delight
97,staying,stay
98,going,go
99,end,end
100,Saturdays,saturday
101,Sundays,sunday
102,bank,bank
103,holidays,holiday
104,members,member
105,public,public
106,get,get
107,visit,visit
108,We,We
109,money,money
110,available,avail
111,got,got
112,round,round
113,meeting,meet
114,us,us
115,able,abl
116,mutually,mutual
117,work,work
118,together,togeth
119,Members,member
120,leisure,leisur
121,scrutiny,scrutini
122,committee,committe
123,debate,debat
124,next,next
125,week,week
126,spokeswoman,spokeswoman
127,revised,revis
128,take,take
129,account,account
130,visitors,visitor
131,used,use
132,She,she
133,range,rang
134,events,event
135,continue,continu
136,held,held
137,coach,coach
138,trips,trip
139,including,includ
140,schools,school
141,still,still
