,word,stem
0,So,So
1,radio,radio
2,crapped,crap
3,awhile,awhil
4,ago,ago
5,probably,probabl
6,least,least
7,month,month
8,I,I
9,today,today
10,brought,brought
11,fixed,fix
12,When,when
13,dropped,drop
14,technician,technician
15,sait,sait
16,would,would
17,ready,readi
18,afternoon,afternoon
19,Around,around
20,2,2
21,PM,PM
22,called,call
23,tell,tell
24,fix,fix
25,find,find
26,replacement,replac
27,send,send
28,He,He
29,ETA,eta
30,back,back
31,said,said
32,come,come
33,pick,pick
34,car,car
35,Well,well
36,urlLink,urllink
37,CD,CD
38,player,player
