,word,lemma
0,urlLink,urllink
1,April,april
2,2003,2003
3,Outlook,outlook
4,Moonsurfing,moonsurf
5,com,com
6,Dear,dear
7,Moonsurfers,moonsurf
8,The,the
9,Moon,moon
10,New,new
11,Aries,ari
12,Tuesday,tuesday
13,1st,1st
14,11,11
15,19,19
16,AM,AM
17,PST,pst
18,Happy,happi
19,Lunar,lunar
20,Year,year
21,Boy,boy
22,oh,oh
23,boy,boy
24,Mars,mar
25,closer,closer
26,earth,earth
27,79,79
28,000,000
29,years,year
30,pressure,pressur
31,handle,handl
32,planet,planet
33,energy,energi
34,never,never
35,stronger,stronger
36,high,high
37,road,road
38,sacred,sacr
39,warrior,warrior
40,low,low
41,reminds,remind
42,us,us
43,colored,color
44,fear,fear
45,assertion,assert
46,become,becom
47,aggression,aggress
48,This,thi
49,brings,bring
50,golden,golden
51,opportunities,opportun
52,redefine,redefin
53,redirect,redirect
54,way,way
55,use,use
56,personally,person
57,assertive,assert
58,Here,here
59,cosmic,cosmic
60,context,context
61,Sun,sun
62,Mercury,mercuri
63,partying,parti
64,blunt,blunt
65,speech,speech
66,speaking,speak
67,without,without
68,thinking,think
69,could,could
70,make,make
71,Fool,fool
72,Use,use
73,quick,quick
74,paced,pace
75,mental,mental
76,skills,skill
77,presence,presenc
78,think,think
79,speak,speak
80,come,come
81,positive,posit
82,loving,love
83,scenarios,scenario
84,brilliant,brilliant
85,win,win
86,solutions,solut
87,Channel,channel
88,avenues,avenu
89,support,support
90,self,self
91,confidence,confid
92,Get,get
93,ready,readi
94,shot,shot
95,growth,growth
96,optimism,optim
97,Jupiter,jupit
98,turns,turn
99,direct,direct
100,3rd,3rd
101,retrograde,retrograd
102,period,period
103,started,start
104,Dec,dec
105,4th,4th
106,gave,gave
107,opportunity,opportun
108,look,look
109,things,thing
110,life,life
111,want,want
112,expanding,expand
113,Eliminate,elimin
114,help,help
115,Spirit,spirit
116,movesforward,movesforward
117,spark,spark
118,ignite,ignit
119,intentions,intent
120,grow,grow
121,quickly,quickli
122,ruling,rule
123,currently,current
124,travels,travel
125,Capricorn,capricorn
126,unites,unit
127,exactly,exactli
128,Chiron,chiron
129,squaring,squar
130,What,what
131,means,mean
132,action,action
133,taken,taken
134,changes,chang
135,made,made
136,efficiently,effici
137,old,old
138,wounds,wound
139,remain,remain
140,open,open
141,alternative,altern
142,ways,way
143,dealing,deal
144,healing,heal
145,gift,gift
146,enormous,enorm
147,personal,person
148,creative,creativ
149,universe,univers
150,wish,wish
151,step,step
152,forward,forward
153,boldly,boldli
154,courageously,courag
155,hand,hand
156,heart,heart
157,Claim,claim
158,adventure,adventur
159,desire,desir
160,Remember,rememb
161,Chinese,chines
162,proverb,proverb
163,says,say
164,journey,journey
165,thousand,thousand
166,miles,mile
167,begins,begin
168,single,singl
169,Wishing,wish
170,Gloriously,glorious
171,Creative,creativ
172,Claudia,claudia
