,word,lemma
0,Soundtrack,soundtrack
1,Moulin,moulin
2,Rouge,roug
3,2001,2001
4,Never,never
5,knew,knew
6,I,I
7,could,could
8,feel,feel
9,like,like
10,Like,like
11,never,never
12,seen,seen
13,sky,sky
14,want,want
15,vanish,vanish
16,inside,insid
17,kiss,kiss
18,Every,everi
19,day,day
20,loving,love
21,Listen,listen
22,heart,heart
23,hear,hear
24,sings,sing
25,Telling,tell
26,give,give
27,everything,everyth
28,Seasons,season
29,may,may
30,change,chang
31,winter,winter
32,spring,spring
33,But,but
34,love,love
35,untill,until
36,end,end
37,time,time
38,Come,come
39,dying,die
40,Suddenly,suddenli
41,world,world
42,seems,seem
43,perfect,perfect
44,place,place
45,moves,move
46,grace,grace
47,life,life
48,seem,seem
49,waste,wast
50,It,It
51,revolves,revolv
52,around,around
53,And,and
54,mountain,mountain
55,high,high
56,No,No
57,river,river
58,wide,wide
59,Sing,sing
60,song,song
61,side,side
62,Storm,storm
63,clouds,cloud
64,gather,gather
65,stars,star
66,collide,collid
67,Repeat,repeat
68,Oh,Oh
69,come,come
