,word,stem
0,urlLink,urllink
1,Stopping,stop
2,Loose,loos
3,Nukes,nuke
4,To,To
5,sure,sure
6,building,build
7,atomic,atom
8,wall,wall
9,reason,reason
10,stop,stop
11,things,thing
12,already,alreadi
13,keep,keep
14,world,world
15,free,free
16,radiological,radiolog
17,terror,terror
18,weapons,weapon
19,inspections,inspect
20,military,militari
21,strikes,strike
22,peace,peac
23,marches,march
24,But,but
25,like,like
26,city,citi
27,walls,wall
28,old,old
29,networked,network
30,sensors,sensor
31,might,might
32,single,singl
33,profound,profound
34,impact,impact
35,perception,percept
36,safety,safeti
37,particularly,particularli
38,us,us
39,living,live
40,within,within
41,obvious,obviou
42,targets,target
