,word,lemma
0,urlLink,urllink
1,10,10
2,Reasons,reason
3,Flight,flight
4,Attendant,attend
5,Spirit,spirit
6,Airlines,airlin
7,Employment,employ
8,Opportunities,opportun
9,Currently,current
10,NO,NO
11,Pilot,pilot
12,hiring,hire
13,time,time
14,ANY,ani
15,LOCATION,locat
16,Jobs,job
17,Delta,delta
18,0,0
19,Southwest,southwest
20,Careers,career
21,Nothing,noth
22,Local,local
23,JetBlue,jetblu
24,No,No
25,flight,flight
26,attendant,attend
27,jobs,job
28,right,right
29,benefits,benefit
30,coordinator,coordin
31,work,work
32,AirTran,airtran
33,Airways,airway
34,About,about
35,Us,Us
36,Nope,nope
37,Amtrak,amtrak
38,Maybe,mayb
39,train,train
40,instead,instead
41,hs,hs
