,word,stem
0,urlLink,urllink
1,Rising,rise
2,Above,abov
3,Paranoia,paranoia
4,Conspiracy,conspiraci
5,ridden,ridden
6,World,world
7,There,there
8,danger,danger
9,getting,get
10,comprehensive,comprehens
11,conspiracy,conspiraci
12,theories,theori
13,fall,fall
14,total,total
15,paranoia,paranoia
16,If,If
17,THEY,they
18,control,control
19,everything,everyth
20,escape,escap
21,No,No
22,matter,matter
23,side,side
24,choose,choos
25,possibly,possibl
26,good,good
27,reason,reason
28,imagine,imagin
29,secretly,secretli
30,running,run
31,Instead,instead
32,opposing,oppos
33,Illuminati,illuminati
34,New,new
35,Order,order
36,infiltrate,infiltr
37,guide,guid
38,towards,toward
39,greater,greater
40,freedom,freedom
41,understanding,understand
42,path,path
43,things,thing
44,anyones,anyon
45,preference,prefer
