,word,lemma
0,SpaceShipOne,spaceshipon
1,first,first
2,private,privat
3,manned,man
4,spacecraft,spacecraft
5,undergoing,undergo
6,final,final
7,preparations,prepar
8,historic,histor
9,flight,flight
10,edge,edg
11,space,space
12,Monday,monday
13,The,the
14,craft,craft
15,built,built
16,aviation,aviat
17,pioneer,pioneer
18,Burt,burt
19,Rutan,rutan
20,launched,launch
21,sky,sky
22,carrier,carrier
23,White,white
24,Knight,knight
25,rocket,rocket
26,upwards,upward
27,100km,100km
28,62,62
29,miles,mile
30,No,No
31,ever,ever
32,high,high
33,In,In
34,May,may
35,reached,reach
36,64km,64km
37,40,40
38,test,test
39,doubling,doubl
40,last,last
41,best,best
42,attempt,attempt
43,California,california
44,Mojave,mojav
45,Desert,desert
46,due,due
47,launch,launch
48,1330,1330
49,GMT,gmt
50,Mr,Mr
51,team,team
52,company,compani
53,Scaled,scale
54,Composites,composit
55,hope,hope
56,take,take
57,closer,closer
58,winning,win
59,Ansari,ansari
60,X,X
61,prize,prize
62,10m,10m
63,5,5
64,7m,7m
65,awarded,award
66,non,non
67,government,govern
68,urlLink,urllink
