,word,lemma
0,urlLink,urllink
1,Origins,origin
2,American,american
3,Military,militari
4,Coup,coup
5,2012,2012
6,PDF,pdf
7,The,the
8,letter,letter
9,follows,follow
10,takes,take
11,us,us
12,darkly,darkli
13,imagined,imagin
14,excursion,excurs
15,future,futur
16,A,A
17,military,militari
18,coup,coup
19,taken,taken
20,place,place
21,United,unit
22,States,state
23,year,year
24,General,gener
25,Thomas,thoma
26,E,E
27,T,T
28,Brutus,brutu
29,Commander,command
30,Chief,chief
31,Unified,unifi
32,Armed,arm
33,Forces,forc
34,occupies,occupi
35,White,white
36,House,hous
37,permanent,perman
38,Plenipotentiary,plenipotentiari
39,His,hi
40,position,posit
41,ratified,ratifi
42,national,nation
43,referendum,referendum
44,though,though
45,scattered,scatter
46,disorders,disord
47,still,still
48,prevail,prevail
49,arrests,arrest
50,acts,act
51,sedition,sedit
52,underway,underway
53,senior,senior
54,retired,retir
55,officer,offic
56,known,known
57,simply,simpli
58,Prisoner,prison
59,222305759,222305759
60,one,one
61,arrested,arrest
62,convicted,convict
63,court,court
64,martial,martial
65,opposing,oppos
66,Prior,prior
67,execution,execut
68,able,abl
69,smuggle,smuggl
70,prison,prison
71,old,old
72,War,war
73,College,colleg
74,classmate,classmat
75,discussing,discuss
76,In,In
77,argues,argu
78,outgrowth,outgrowth
79,trends,trend
80,visible,visibl
81,far,far
82,back,back
83,1992,1992
84,These,these
85,massive,massiv
86,diversion,divers
87,forces,forc
88,civilian,civilian
89,uses,use
90,monolithic,monolith
91,unification,unif
92,armed,arm
93,insularity,insular
94,community,commun
95,survives,surviv
96,presented,present
97,verbatim,verbatim
98,It,It
99,goes,goe
100,without,without
101,saying,say
102,I,I
103,hope,hope
104,scenario,scenario
105,purely,pure
106,literary,literari
107,device,devic
108,intended,intend
109,dramatize,dramat
110,concern,concern
111,certain,certain
112,contemporary,contemporari
113,developments,develop
114,affecting,affect
115,emphatically,emphat
116,prediction,predict
117,Author,author
118,America,america
119,sentiment,sentiment
120,army,armi
121,Support,support
122,Our,our
123,Troops,troop
124,Impeach,impeach
125,Rumsfeld,rumsfeld
126,via,via
