,word,lemma
0,urlLink,urllink
1,News,new
2,Six,six
3,years,year
4,churchgoer,churchgoer
5,respected,respect
6,pillar,pillar
7,community,commun
8,sentenced,sentenc
9,life,life
10,murdering,murder
11,13,13
12,year,year
13,old,old
14,Billie,billi
15,Jo,Jo
16,lawyers,lawyer
17,believe,believ
18,compelling,compel
19,evidence,evid
20,exonerate,exoner
21,Jenkins,jenkin
22,46,46
23,convicted,convict
24,bludgeoning,bludgeon
25,foster,foster
26,daughter,daughter
27,death,death
28,18,18
29,metal,metal
30,tent,tent
31,spike,spike
32,painted,paint
33,patio,patio
34,door,door
35,home,home
36,Hastings,hast
37,East,east
38,Sussex,sussex
39,February,februari
40,1997,1997
