,word,lemma
0,Animals,anim
1,animals,anim
2,Russell,russel
3,older,older
4,brother,brother
5,currently,current
6,studying,studi
7,veterinarian,veterinarian
8,Before,befor
9,moved,move
10,together,togeth
11,Russ,russ
12,mentioned,mention
13,might,might
14,want,want
15,get,get
16,dog,dog
17,eventually,eventu
18,Back,back
19,I,I
20,stated,state
21,problem,problem
22,whatsoever,whatsoev
23,long,long
24,one,one
25,take,take
26,care,care
27,mind,mind
28,ocassionally,ocassion
29,fill,fill
30,food,food
31,dish,dish
32,pup,pup
33,walk,walk
34,would,would
35,The,the
36,topic,topic
37,dropped,drop
38,recently,recent
39,spay,spay
40,neuter,neuter
41,puppy,puppi
42,studies,studi
43,Usually,usual
44,dogs,dog
45,mutts,mutt
46,Humane,human
47,Society,societi
48,turned,turn
49,purebred,purebr
50,doberman,doberman
51,pinscher,pinscher
52,Since,sinc
53,darned,darn
54,cute,cute
55,bring,bring
56,idea,idea
57,getting,get
58,since,sinc
59,could,could
60,give,give
61,away,away
62,anyone,anyon
63,said,said
64,thing,thing
65,pointed,point
66,going,go
67,small,small
68,Also,also
69,probably,probabl
70,destroy,destroy
71,something,someth
72,kept,kept
73,apartment,apart
74,10,10
75,hours,hour
76,day,day
77,We,We
78,agreed,agre
79,us,us
80,Kat,kat
81,parents,parent
82,total,total
83,three,three
84,cats,cat
85,Two,two
86,Charlotte,charlott
87,Emily,emili
88,Bronte,bront
89,Sisters,sister
90,family,famili
91,quite,quit
92,years,year
93,They,they
94,mix,mix
95,seems,seem
96,Russian,russian
97,Blue,blue
98,Chartreux,chartreux
99,orange,orang
100,English,english
101,Shorthair,shorthair
102,third,third
103,cat,cat
104,Sebastian,sebastian
105,brown,brown
106,tabby,tabbi
107,6,6
108,months,month
109,old,old
110,fairly,fairli
111,social,social
112,much,much
113,surprise,surpris
114,felt,felt
115,comfortable,comfort
116,enough,enough
117,come,come
118,two,two
119,different,differ
120,story,stori
121,still,still
122,playful,play
123,kitty,kitti
124,phase,phase
125,told,told
126,person,person
127,cuddled,cuddl
128,As,As
129,terribly,terribl
130,also,also
131,surprised,surpris
132,always,alway
133,comes,come
134,affection,affect
135,think,think
136,jealous,jealou
137,Kitties,kitti
138,love,love
