,word,lemma
0,urlLink,urllink
1,Nuke,nuke
2,Lab,lab
3,Can,can
4,Keep,keep
5,Snoops,snoop
6,Out,out
7,There,there
8,armed,arm
9,guards,guard
10,knock,knock
11,No,No
12,sensors,sensor
13,deactivate,deactiv
14,surveillance,surveil
15,cameras,camera
16,cripple,crippl
17,To,To
18,sneak,sneak
19,Los,lo
20,Alamos,alamo
21,National,nation
22,Laboratory,laboratori
23,world,world
24,important,import
25,nuclear,nuclear
26,research,research
27,facility,facil
28,step,step
29,strands,strand
30,rusted,rust
31,calf,calf
32,high,high
33,barbed,barb
34,wire,wire
35,I,I
36,know,know
37,On,On
38,Saturday,saturday
39,morning,morn
40,slipped,slip
41,top,top
42,secret,secret
43,area,area
44,lab,lab
45,sat,sat
46,unaware,unawar
47,less,less
48,hundred,hundr
49,yards,yard
50,away,away
