,word,stem
0,urlLink,urllink
1,Who,who
2,Watching,watch
3,You,you
4,Surf,surf
5,The,the
6,Justice,justic
7,Department,depart
8,reluctance,reluct
9,release,releas
10,details,detail
11,investigations,investig
12,allows,allow
13,people,peopl
14,speculate,specul
15,create,creat
16,nervousness,nervous
17,shrill,shrill
18,commentary,commentari
19,us,us
20,want,want
21,facts,fact
22,sleep,sleep
23,fears,fear
24,expressed,express
25,unfounded,unfound
26,irrational,irrat
27,They,they
28,conclusion,conclus
29,somehow,somehow
30,already,alreadi
31,infringements,infring
32,upon,upon
33,civil,civil
34,liberties,liberti
35,try,tri
36,picture,pictur
37,growing,grow
38,Big,big
39,Brotherism,brother
40,Government,govern
41,agents,agent
42,targeting,target
43,suspected,suspect
44,criminals,crimin
45,It,It
46,give,give
47,comfort,comfort
48,American,american
49,electronic,electron
50,surveillance,surveil
51,running,run
52,amok,amok
53,control,control
54,zzzzz,zzzzz
55,via,via
