,word,stem
0,urlLink,urllink
1,Free,free
2,I,I
3,Ching,ching
4,Reading,read
5,com,com
6,Oracle,oracl
7,Changes,chang
8,When,when
9,light,light
10,goes,goe
11,may,may
12,wise,wise
13,become,becom
14,invisible,invis
15,The,the
16,image,imag
17,fresh,fresh
18,darkness,dark
19,period,period
20,sun,sun
21,gone,gone
22,fire,fire
23,There,there
24,still,still
25,much,much
26,activity,activ
27,left,left
28,day,day
29,movements,movement
30,outer,outer
31,world,world
32,dangerous,danger
33,Even,even
34,smallest,smallest
35,sound,sound
36,faintest,faintest
37,glow,glow
38,attract,attract
39,unwanted,unwant
40,attention,attent
41,stupidity,stupid
42,reigns,reign
43,best,best
44,brilliance,brillianc
45,stay,stay
46,hidden,hidden
47,bushel,bushel
48,basket,basket
49,That,that
50,thoughts,thought
51,efforts,effort
52,quiet,quiet
53,self,self
54,contained,contain
55,protected,protect
56,possible,possibl
57,harmful,harm
58,external,extern
59,influences,influenc
60,Whatever,whatev
61,let,let
62,swept,swept
63,along,along
64,current,current
65,conventional,convent
66,wisdom,wisdom
67,uncertainties,uncertainti
68,exist,exist
69,Try,tri
70,depressed,depress
71,anxious,anxiou
72,pass,pass
73,Just,just
74,endure,endur
75,inwardly,inwardli
76,preserve,preserv
77,confidence,confid
78,outwardly,outwardli
79,remaining,remain
80,cooperative,cooper
81,flexible,flexibl
82,time,time
83,assert,assert
84,come,come
85,Avoid,avoid
86,looking,look
87,far,far
88,ahead,ahead
89,yet,yet
90,achieved,achiev
91,goals,goal
92,brings,bring
93,regret,regret
94,longing,long
95,eat,eat
96,away,away
97,inner,inner
98,resources,resourc
99,Be,Be
100,cautious,cautiou
101,reserved,reserv
102,Control,control
103,Do,Do
104,needlessly,needlessli
105,awaken,awaken
106,dormant,dormant
107,forces,forc
108,opposition,opposit
109,During,dure
110,dark,dark
111,unsettled,unsettl
112,periods,period
113,step,step
114,gingerly,gingerli
115,around,around
116,sleeping,sleep
117,dogs,dog
