,word,stem
0,Sadly,sadli
1,right,right
2,switch,switch
3,well,well
4,suffered,suffer
5,delussion,deluss
6,I,I
7,could,could
8,urlLink,urllink
9,turn,turn
10,PC,PC
11,Mac,mac
12,As,As
13,expression,express
14,goes,goe
15,interface,interfac
16,skin,skin
17,deep,deep
18,You,you
19,get,get
20,true,true
21,OS,OS
22,X,X
23,experience,experi
24,Well,well
25,perhaps,perhap
26,3,3
27,years,year
28,ago,ago
29,software,softwar
30,market,market
31,things,thing
32,new,new
33,buggy,buggi
34,Still,still
35,interesting,interest
36,see,see
37,wonder,wonder
38,psychological,psycholog
39,aspects,aspect
40,Perhaps,perhap
41,haha,haha
