,word,stem
0,Planetary,planetari
1,System,system
2,Similar,similar
3,Ours,our
4,Is,Is
5,Found,found
6,AP,AP
7,Astronomers,astronom
8,say,say
9,found,found
10,Jupiter,jupit
11,like,like
12,body,bodi
13,circling,circl
14,distant,distant
15,star,star
16,planetary,planetari
17,system,system
18,intriguing,intrigu
19,discovery,discoveri
20,raises,rais
21,prospect,prospect
22,someday,someday
23,finding,find
24,planet,planet
25,resembling,resembl
26,Earth,earth
27,Hugh,hugh
28,Jones,jone
29,Liverpool,liverpool
30,John,john
31,Moores,moor
32,University,univers
33,said,said
34,team,team
35,discovered,discov
36,illuminated,illumin
37,dubbed,dub
38,HD,HD
39,70642,70642
40,94,94
41,light,light
42,years,year
43,urlLink,urllink
44,More,more
