,word,lemma
0,urlLink,urllink
1,Current,current
2,Phase,phase
3,Full,full
4,Moon,moon
5,Aquarius,aquariu
6,This,thi
7,sign,sign
8,opposite,opposit
9,Sun,sun
10,Leo,leo
11,polarity,polar
12,symbolic,symbol
13,individual,individu
14,needs,need
15,vs,vs
16,collective,collect
17,ones,one
18,attachment,attach
19,detachment,detach
20,individuality,individu
21,groupidentity,groupident
22,The,the
23,challenge,challeng
24,allow,allow
25,work,work
26,together,togeth
27,harmoniously,harmoni
28,tough,tough
29,since,sinc
30,emotional,emot
31,energy,energi
32,usually,usual
33,quite,quit
34,heated,heat
35,around,around
36,period,period
37,many,mani
38,may,may
39,touchy,touchi
40,oversensitive,oversensit
41,Give,give
42,everyone,everyon
43,benefit,benefit
44,doubt,doubt
45,use,use
46,intensity,intens
47,lunation,lunat
48,focus,focu
49,productive,product
50,matters,matter
51,pertaining,pertain
52,signifies,signifi
53,peak,peak
54,waxing,wax
55,great,great
56,time,time
57,spiritual,spiritu
58,magical,magic
59,energies,energi
60,order,order
61,direct,direct
62,meditation,medit
63,personal,person
64,ritual,ritual
65,Many,mani
66,also,also
67,goals,goal
68,set,set
69,previous,previou
70,New,new
71,utilize,util
72,release,releas
73,intentions,intent
74,Universe,univers
75,gratitude,gratitud
76,respect,respect
77,Source,sourc
78,moonspells,moonspel
79,com,com
