,word,lemma
0,well,well
1,yesterday,yesterday
2,kellys,kelli
3,birthday,birthday
4,totally,total
5,looking,look
6,forward,forward
7,happened,happen
8,read,read
9,journal,journal
10,felt,felt
11,bad,bad
12,made,made
13,sure,sure
14,first,first
15,one,one
16,wish,wish
17,happy,happi
18,P,P
19,apparently,appar
20,got,got
21,expensive,expens
22,digital,digit
23,cam,cam
24,mad,mad
25,kel,kel
26,anyways,anyway
27,hope,hope
28,thoughts,thought
29,going,go
30,dad,dad
31,drama,drama
32,wake,wake
33,emails,email
34,inviting,invit
35,go,go
36,camping,camp
37,weekend,weekend
38,bit,bit
39,shocked,shock
40,ended,end
41,calling,call
42,found,found
43,chad,chad
44,brother,brother
45,shot,shot
46,hung,hung
47,awhile,awhil
48,ending,end
49,laying,lay
50,pool,pool
51,little,littl
52,take,take
53,relaxing,relax
54,haha,haha
55,love,love
56,swim,swim
57,much,much
58,past,past
59,winter,winter
60,old,old
61,sidekick,sidekick
62,ran,ran
63,hotels,hotel
64,used,use
65,would,would
66,bounce,bounc
67,home,home
68,gangster,gangster
69,yeah,yeah
70,nice,nice
71,fucking,fuck
72,lay,lay
73,left,left
74,came,came
75,really,realli
76,lazy,lazi
77,bored,bore
78,disgusting,disgust
79,point,point
80,think,think
81,around,around
82,10,10
83,30,30
84,decided,decid
85,went,went
86,tonic,tonic
87,drinks,drink
88,danced,danc
89,interesting,interest
90,part,part
91,whole,whole
92,entire,entir
93,night,night
94,say,say
95,bar,bar
96,kind,kind
97,observing,observ
98,dance,danc
99,floor,floor
100,noticed,notic
101,black,black
102,man,man
103,walk,walk
104,wearing,wear
105,necklace,necklac
106,blinding,blind
107,straight,straight
108,bling,bling
109,looked,look
110,face,face
111,almost,almost
112,recognizing,recogn
113,child,child
114,hood,hood
115,friend,friend
116,obie,obi
117,trice,trice
118,hand,hand
119,length,length
120,away,away
121,grinned,grin
122,like,like
123,know,know
124,none,none
125,fuckers,fucker
126,whats,what
127,talking,talk
128,minutes,minut
129,told,told
130,CD,CD
131,better,better
132,come,come
133,shady,shadi
134,imprint,imprint
135,since,sinc
136,eminem,eminem
137,show,show
138,smiled,smile
139,said,said
140,listen,listen
141,pulled,pull
142,cd,cd
143,pocket,pocket
144,burned,burn
145,lab,lab
146,ass,ass
147,song,song
148,produced,produc
149,conversation,convers
150,saying,say
151,alright,alright
152,get,get
153,V,V
154,I,I
155,dope,dope
156,dopest,dopest
157,walked,walk
158,back,back
159,5,5
160,seconds,second
161,later,later
162,name,name
163,knows,know
164,small,small
165,world,world
166,whatever,whatev
167,dont,dont
168,remember,rememb
169,sooo,sooo
170,waiting,wait
171,lynn,lynn
172,online,onlin
173,wanna,wanna
174,talk,talk
175,phone,phone
176,right,right
177,thats,that
178,stands,stand
179,watching,watch
180,dave,dave
181,chappelle,chappel
182,erika,erika
183,badu,badu
184,however,howev
185,spell,spell
186,performance,perform
187,thief,thief
188,ps,ps
189,let,let
190,guys,guy
191,new,new
192,look,look
