,word,stem
0,Talk,talk
1,crazy,crazi
2,inventions,invent
3,Matsushita,matsushita
4,developed,develop
5,urlLink,urllink
6,Intelligent,intellig
7,screwdriver,screwdriv
8,It,It
9,pre,pre
10,programmed,program
11,As,As
12,one,one
13,readerd,readerd
14,somments,somment
15,quoted,quot
16,post,post
17,luxury,luxuri
18,item,item
19,practical,practic
20,tool,tool
21,even,even
22,better,better
23,quote,quot
24,My,My
25,Sears,sear
26,el,el
27,cheapo,cheapo
28,14V,14v
29,fair,fair
30,bit,bit
31,damn,damn
32,intelligent,intellig
33,I,I
34,bet,bet
35,powered,power
36,finger,finger
37,pretty,pretti
38,straight,straight
39,pipe,pipe
40,brain,brain
41,Beat,beat
42,Link,link
