,word,lemma
0,morning,morn
1,woke,woke
2,mom,mom
3,coming,come
4,room,room
5,8,8
6,telling,tell
7,sally,salli
8,phone,phone
9,bit,bit
10,excited,excit
11,scared,scare
12,got,got
13,talked,talk
14,minute,minut
15,found,found
16,late,late
17,ACT,act
18,know,know
19,without,without
20,coaxing,coax
21,much,much
22,persuaded,persuad
23,come,come
24,parents,parent
25,horrible,horribl
26,mistake,mistak
27,hour,hour
28,bullshitted,bullshit
29,pissed,piss
30,left,left
31,decided,decid
32,conversation,convers
33,online,onlin
34,needed,need
35,stick,stick
36,original,origin
37,plan,plan
38,read,read
39,last,last
40,post,post
41,trying,tri
42,please,pleas
43,make,make
44,happy,happi
45,get,get
46,text,text
47,message,messag
48,says,say
49,u,u
50,doin,doin
51,I,I
52,respond,respond
53,let,let
54,totally,total
55,thinking,think
56,something,someth
57,else,els
58,understand,understand
59,AIM,aim
60,away,away
61,said,said
62,mike,mike
63,sisters,sister
64,dance,danc
65,recital,recit
66,anywho,anywho
67,fight,fight
68,home,home
69,IM,IM
70,screen,screen
71,5,5
72,34,34
73,12,12
74,PM,PM
75,w,w
76,going,go
77,cruise,cruis
78,tell,tell
79,anymore,anymor
80,nothing,noth
81,matters,matter
82,sorry,sorri
83,IMing,ime
84,along,along
85,steph,steph
86,talk,talk
87,buh,buh
88,bye,bye
89,fun,fun
90,tonight,tonight
91,worry,worri
92,later,later
93,Auto,auto
94,response,respons
95,ClownSteve,clownstev
96,sure,sure
97,fuck,fuck
98,sigh,sigh
99,anyways,anyway
100,tried,tri
101,call,call
102,see,see
103,caused,caus
104,unblock,unblock
105,rub,rub
106,face,face
107,honestly,honestli
108,senseless,senseless
109,drama,drama
110,ot,ot
111,say,say
112,communication,commun
113,cresent,cresent
114,lake,lake
115,inn,inn
116,bar,bar
117,first,first
118,time,time
119,year,year
120,try,tri
121,fall,fall
122,go,go
123,someone,someon
124,dont,dont
125,like,like
126,bars,bar
127,brother,brother
128,probably,probabl
129,knows,know
130,1,1
131,sex,sex
132,girls,girl
133,thats,that
134,today,today
135,life,life
136,almost,almost
137,started,start
138,feel,feel
139,kicking,kick
140,ribs,rib
141,look,look
142,mirror,mirror
143,sick,sick
144,gets,get
145,back,back
146,confidence,confid
147,goodnight,goodnight
