,word,lemma
0,day,day
1,8,8
2,cheated,cheat
3,bad,bad
4,food,food
5,ordered,order
6,stroganoff,stroganoff
7,lite,lite
8,noodles,noodl
9,like,like
10,congealed,congeal
11,beef,beef
12,stew,stew
13,egg,egg
14,noodels,noodel
15,less,less
16,1,1
17,4,4
18,cup,cup
19,meat,meat
20,tasted,tast
21,real,real
22,flour,flour
23,small,small
24,slice,slice
25,banana,banana
26,bread,bread
27,50,50
28,80,80
29,carbs,carb
30,bullshit,bullshit
31,meal,meal
32,probably,probabl
33,get,get
34,tummy,tummi
35,cramps,cramp
36,boot,boot
37,live,live
38,learn,learn
39,sprang,sprang
40,bone,bone
