,word,stem
0,urlLink,urllink
1,Bush,bush
2,Erratic,errat
3,Behavior,behavior
4,Worries,worri
5,White,white
6,House,hous
7,Aides,aid
8,In,In
9,meetings,meet
10,top,top
11,aides,aid
12,administration,administr
13,officials,offici
14,President,presid
15,goes,goe
16,quoting,quot
17,Bible,bibl
18,one,one
19,breath,breath
20,obscene,obscen
21,tantrums,tantrum
22,media,media
23,Democrats,democrat
24,others,other
25,classifies,classifi
26,enemies,enemi
27,state,state
28,Worried,worri
29,paint,paint
30,portrait,portrait
31,man,man
32,edge,edg
33,increasingly,increasingli
34,wary,wari
35,disagree,disagre
36,paranoid,paranoid
37,public,public
38,longer,longer
39,trusts,trust
40,policies,polici
41,Iraq,iraq
42,home,home
43,via,via
