,word,stem
0,urlLink,urllink
1,Apocalyptic,apocalypt
2,Representations,represent
3,Late,late
4,Capitalism,capit
5,Rollerball,rollerbal
6,1975,1975
7,speculates,specul
8,upon,upon
9,mode,mode
10,capitalism,capit
11,would,would
12,replace,replac
13,ailing,ail
14,Fordist,fordist
15,mantra,mantra
16,Picking,pick
17,growing,grow
18,unease,uneas
19,public,public
20,felt,felt
21,multi,multi
22,national,nation
23,companies,compani
24,mid,mid
25,70s,70
26,predicts,predict
27,world,world
28,run,run
29,purely,pure
30,corporations,corpor
31,explores,explor
32,means,mean
33,Corporate,corpor
34,Society,societi
35,contains,contain
36,social,social
37,psychological,psycholog
38,side,side
39,effects,effect
40,ultimately,ultim
41,threaten,threaten
42,undermine,undermin
