,word,stem
0,I,I
1,getting,get
2,ready,readi
3,quit,quit
4,smoking,smoke
5,woke,woke
6,5,5
7,tremendous,tremend
8,pain,pain
9,lungs,lung
10,think,think
11,cold,cold
12,intensified,intensifi
13,18,18
14,years,year
15,sucking,suck
16,tar,tar
17,chemicals,chemic
18,body,bodi
19,Why,whi
20,damn,damn
21,hard,hard
22,read,read
23,something,someth
24,said,said
25,plan,plan
26,date,date
27,smoked,smoke
28,today,today
29,skin,skin
30,starting,start
31,crawl,crawl
32,withdrawal,withdraw
33,Should,should
34,instead,instead
35,quitting,quit
36,spur,spur
37,moment,moment
38,go,go
39,buy,buy
40,last,last
41,pack,pack
42,Basic,basic
43,Menthol,menthol
44,Light,light
45,100s,100
46,Or,Or
47,already,alreadi
48,entered,enter
49,non,non
50,world,world
51,urlLink,urllink
52,Resources,resourc
