,word,stem
0,well,well
1,official,offici
2,today,today
3,first,first
4,day,day
5,felt,felt
6,feel,feel
7,renewed,renew
8,last,last
9,several,sever
10,days,day
11,hardest,hardest
12,life,life
13,hard,hard
14,know,know
15,many,mani
16,positive,posit
17,things,thing
18,new,new
19,era,era
20,brings,bring
21,happy,happi
22,weekend,weekend
23,complete,complet
24,stranger,stranger
25,able,abl
26,make,make
27,ill,ill
28,feelings,feel
29,go,go
30,away,away
31,almost,almost
32,like,like
33,angel,angel
34,heaven,heaven
35,sent,sent
36,serve,serv
37,purpose,purpos
38,placing,place
39,back,back
40,reality,realiti
41,providing,provid
42,outlook,outlook
43,cope,cope
44,survive,surviv
45,pick,pick
46,random,random
47,note,note
48,smell,smell
49,hair,hair
50,ever,ever
51,skin,skin
52,sometimes,sometim
53,scent,scent
54,strong,strong
55,turn,turn
56,around,around
57,look,look
58,gave,gave
59,strength,strength
60,much,much
61,fact,fact
62,dare,dare
63,say,say
64,eager,eager
65,begin,begin
66,heh,heh
67,going,go
68,try,tri
69,keep,keep
70,journal,journal
71,focused,focus
72,suppose,suppos
73,pass,pass
74,times,time
75,mention,mention
76,name,name
77,bit,bit
78,harder,harder
79,guess,guess
80,stronger,stronger
81,wink,wink
82,anyways,anyway
83,okay,okay
84,post,post
85,goodnight,goodnight
86,reading,read
87,thank,thank
88,everyone,everyon
89,hope,hope
90,good,good
91,mine,mine
92,tomorrow,tomorrow
