,word,lemma
0,The,the
1,new,new
2,Infinite,infinit
3,Matrix,matrix
4,long,long
5,excerpt,excerpt
6,Cory,cori
7,Doctorow,doctorow
8,novel,novel
9,urlLink,urllink
10,Down,down
11,And,and
12,Out,out
13,In,In
14,Magic,magic
15,Kingdom,kingdom
16,Liberty,liberti
17,Square,squar
18,ad,ad
19,hocs,hoc
20,staunchest,staunchest
21,conservatives,conserv
22,preserving,preserv
23,wheezing,wheez
24,technology,technolog
25,face,face
26,Park,park
27,changed,chang
28,almost,almost
29,daily,daili
30,newcomer,newcom
31,old,old
32,timers,timer
33,side,side
34,rest,rest
35,support,support
36,looked,look
37,like,like
38,might,might
39,make,make
40,successful,success
41,go,go
