,word,stem
0,Current,current
1,Phase,phase
2,Full,full
3,Moon,moon
4,Leo,leo
5,Sunday,sunday
6,3,3
7,52pm,52pm
8,PST,pst
9,Wednesday,wednesday
10,11,11
11,26,26
12,PM,PM
13,moves,move
14,Libra,libra
15,real,real
16,sense,sens
17,specialness,special
18,perceives,perceiv
19,creates,creat
20,gifts,gift
21,bestowed,bestow
22,upon,upon
23,rest,rest
24,us,us
25,name,name
26,love,love
27,life,life
28,Anything,anyth
29,happen,happen
30,influence,influenc
31,romantic,romant
32,Moons,moon
33,loves,love
34,center,center
35,attention,attent
36,get,get
37,shine,shine
38,For,for
39,made,made
40,commitments,commit
41,changes,chang
42,New,new
43,Aquarius,aquariu
44,time,time
45,put,put
46,plans,plan
47,action,action
48,You,you
49,begin,begin
50,new,new
51,self,self
52,confidence,confid
53,opposing,oppos
54,Uranus,uranu
55,represents,repres
56,radical,radic
57,energy,energi
58,throw,throw
59,old,old
60,bring,bring
61,The,the
62,Venus,venu
63,Chiron,chiron
64,conjunction,conjunct
65,Capricorn,capricorn
66,give,give
67,added,ad
68,strength,strength
69,achieve,achiev
70,goals,goal
71,matter,matter
72,hard,hard
73,long,long
74,takes,take
75,Remember,rememb
76,helps,help
77,release,releas
78,behavior,behavior
79,ritual,ritual
80,This,thi
81,great,great
82,inspiration,inspir
83,wasted,wast
84,If,If
85,suffering,suffer
86,creative,creativ
87,blocks,block
88,bestows,bestow
89,break,break
90,free,free
91,inertia,inertia
92,might,might
93,reconsider,reconsid
94,project,project
95,direction,direct
96,Maybe,mayb
97,right,right
98,one,one
99,year,year
100,directly,directli
101,opposite,opposit
102,Some,some
103,think,think
104,diametrically,diametr
105,opposed,oppos
106,another,anoth
107,But,but
108,I,I
109,find,find
110,synergistic,synergist
111,interdependent,interdepend
112,relationship,relationship
113,unique,uniqu
114,among,among
115,signs,sign
116,demands,demand
117,change,chang
118,cannot,cannot
119,accomplished,accomplish
120,without,without
121,talents,talent
122,unwavering,unwav
123,belief,belief
124,personal,person
125,vision,vision
126,true,true
127,leadership,leadership
128,creativity,creativ
129,caring,care
130,requires,requir
131,Aquarian,aquarian
132,rejection,reject
133,glorification,glorif
134,favor,favor
135,global,global
136,identification,identif
137,When,when
138,balanced,balanc
139,polarity,polar
140,works,work
141,hand,hand
142,evolution,evolut
143,human,human
144,civilization,civil
145,Corruption,corrupt
146,greed,greed
147,exist,exist
148,energies,energi
149,lack,lack
150,equilibrium,equilibrium
151,assures,assur
152,power,power
153,must,must
154,learn,learn
155,use,use
156,judiciously,judici
157,try,tri
158,role,role
159,leader,leader
160,wanted,want
161,come,come
162,front,front
163,ideas,idea
164,connection,connect
165,ego,ego
166,identity,ident
167,strong,strong
168,understands,understand
169,much,much
170,wield,wield
171,never,never
172,shy,shi
173,away,away
174,using,use
175,knowledge,knowledg
176,accomplish,accomplish
177,even,even
178,outrageous,outrag
179,Forget,forget
180,stereotypical,stereotyp
181,partygoer,partygo
182,dancing,danc
183,lampshade,lampshad
184,head,head
185,Instead,instead
186,showing,show
187,serious,seriou
188,commitment,commit
189,backing,back
190,anything,anyth
191,total,total
192,uses,use
193,gain,gain
194,success,success
195,glory,glori
196,Think,think
197,Madonna,madonna
198,Sun,sun
199,powerful,power
200,presence,presenc
201,insists,insist
202,owning,own
203,maintaining,maintain
204,control,control
205,product,product
206,As,As
207,say,say
208,Silicon,silicon
209,Valley,valley
210,believing,believ
211,marketing,market
212,Yes,ye
213,course,cours
214,dark,dark
215,side,side
216,We,We
217,know,know
218,inflated,inflat
219,conditions,condit
220,abuses,abus
221,used,use
222,wisely,wise
223,benefit,benefit
224,beauty,beauti
225,truly,truli
226,cares,care
227,others,other
228,since,sinc
229,let,let
230,celebratory,celebratori
231,space,space
232,bask,bask
233,light,light
234,positive,posit
235,qualities,qualiti
236,dramatic,dramat
237,elegant,eleg
238,fun,fun
239,So,So
240,enjoy,enjoy
241,fireworks,firework
242,Source,sourc
243,urlLink,urllink
244,Astrowisdom,astrowisdom
