,word,stem
0,urlLink,urllink
1,Online,onlin
2,Recruitment,recruit
3,The,the
4,magazine,magazin
5,recruitment,recruit
6,HR,HR
7,professionals,profession
8,involved,involv
9,internet,internet
10,Psychometric,psychometr
11,testing,test
12,continues,continu
13,contentious,contenti
14,issue,issu
15,among,among
16,recruiters,recruit
17,despite,despit
18,many,mani
19,organisations,organis
20,adopted,adopt
21,integral,integr
22,part,part
23,staff,staff
24,selection,select
25,Work,work
26,sample,sampl
27,tests,test
28,recognised,recognis
29,one,one
30,effective,effect
31,predictors,predictor
32,future,futur
33,job,job
34,performance,perform
35,according,accord
36,report,report
37,released,releas
38,today,today
39,Wednesday,wednesday
40,30,30
41,June,june
42,IRS,ir
43,Employment,employ
44,Review,review
45,published,publish
46,LexisNexis,lexisnexi
