,word,stem
0,urlLink,urllink
1,newsobserver,newsobserv
2,com,com
3,A,A
4,Buddhist,buddhist
5,view,view
6,peace,peac
7,Q,Q
8,How,how
9,reconcile,reconcil
10,material,materi
11,success,success
12,Buddhism,buddhism
13,That,that
14,pretty,pretti
15,easy,easi
16,founder,founder
17,great,great
18,first,first
19,He,He
20,prince,princ
21,crowned,crown
22,king,king
23,country,countri
24,And,and
25,declined,declin
26,responsibility,respons
27,role,role
28,status,statu
29,realized,realiz
30,statuses,status
31,make,make
32,happier,happier
33,deeper,deeper
34,way,way
35,demanding,demand
36,try,tri
37,find,find
38,road,road
39,happiness,happi
