,word,stem
0,Basically,basic
1,urlLink,urllink
2,sTaRe,stare
3,shut,shut
4,hosting,host
5,company,compani
6,I,I
7,still,still
8,trying,tri
9,get,get
10,legitimate,legitim
11,reason,reason
12,Every,everi
13,time,time
14,call,call
15,another,anoth
16,show,show
17,wrong,wrong
18,change,chang
19,So,So
20,far,far
21,accused,accus
22,us,us
23,Sorry,sorri
24,billing,bill
25,error,error
26,When,when
27,told,told
28,check,check
29,invoice,invoic
30,records,record
31,see,see
32,prepaid,prepaid
33,end,end
34,Q4,Q4
35,2004,2004
36,changed,chang
37,We,We
38,due,due
39,inappropriate,inappropri
40,material,materi
41,pushed,push
42,define,defin
43,point,point
44,WHAT,what
45,site,site
46,fit,fit
47,description,descript
48,switched,switch
49,Accusing,accus
50,using,use
51,incunabula,incunabula
52,org,org
53,spamming,spam
54,challenged,challeng
55,produce,produc
56,evidence,evid
57,manager,manag
58,EXACT,exact
59,words,word
60,account,account
61,whenever,whenev
62,want,want
63,give,give
64,reminded,remind
65,customer,custom
66,good,good
67,standing,stand
68,even,even
69,referred,refer
70,several,sever
71,clients,client
72,maybe,mayb
73,could,could
74,simply,simpli
75,allowed,allow
76,copy,copi
77,FTP,ftp
78,access,access
79,back,back
80,assets,asset
81,move,move
82,services,servic
83,since,sinc
84,obviously,obvious
85,interested,interest
86,keeping,keep
87,said,said
88,Maybe,mayb
89,probably,probabl
90,replied,repli
91,Let,let
92,straight,straight
93,You,you
94,saying,say
95,locked,lock
96,specific,specif
97,exactly,exactli
98,caused,caus
99,live,live
100,answer,answer
101,eat,eat
102,losing,lose
103,also,also
104,lose,lose
105,web,web
106,host,host
107,costs,cost
108,well,well
109,say,say
110,make,make
111,End,end
112,story,stori
113,His,hi
114,reply,repli
115,Yep,yep
116,Spread,spread
117,wide,wide
118,The,the
119,service,servic
120,called,call
121,Hostsave,hostsav
122,com,com
