,word,stem
0,urlLink,urllink
1,MBTI,mbti
2,Types,type
3,Prayers,prayer
4,Read,read
5,type,type
6,http,http
7,typelogic,typelog
8,com,com
9,ISTJ,istj
10,Lord,lord
11,help,help
12,relax,relax
13,insignificant,insignific
14,details,detail
15,beginning,begin
16,tomorrow,tomorrow
17,11,11
18,41,41
19,23,23
20,e,e
21,ISTP,istp
22,God,god
23,consider,consid
24,people,peopl
25,feelings,feel
26,even,even
27,ARE,are
28,hypersensitive,hypersensit
29,ESTP,estp
30,take,take
31,responsibility,respons
32,actions,action
33,though,though
34,usually,usual
35,NOT,not
36,fault,fault
37,ESTJ,estj
38,try,tri
39,RUN,run
40,everything,everyth
41,But,but
42,You,you
43,need,need
44,ask,ask
45,ISFJ,isfj
46,laid,laid
47,back,back
48,EXACTLY,exactli
49,right,right
50,ISFP,isfp
51,stand,stand
52,rights,right
53,mind,mind
54,asking,ask
55,ESFP,esfp
56,things,thing
57,seriously,serious
58,especially,especi
59,parties,parti
60,dancing,danc
61,ESFJ,esfj
62,give,give
63,patience,patienc
64,I,I
65,mean,mean
66,NOW,now
67,INFJ,infj
68,perfectionist,perfectionist
69,spell,spell
70,correctly,correctli
71,INFP,infp
72,finish,finish
73,sta,sta
74,ENFP,enfp
75,keep,keep
76,one,one
77,th,th
78,Look,look
79,bird,bird
80,ing,ing
81,time,time
82,ENFJ,enfj
83,trust,trust
84,rest,rest
85,Do,Do
86,putting,put
87,writing,write
88,INTJ,intj
89,open,open
90,others,other
91,ideas,idea
92,WRONG,wrong
93,may,may
94,ENTP,entp
95,follow,follow
96,established,establish
97,procedures,procedur
98,today,today
99,On,On
100,second,second
101,thought,thought
102,settle,settl
103,minutes,minut
104,ENTJ,entj
105,slow,slow
106,downandnotrushthroughwatIdo,downandnotrushthroughwatido
