,word,stem
0,Instructions,instruct
1,Choosing,choos
2,Post,post
3,Session,session
4,Personality,person
5,Name,name
6,Listen,listen
7,It,It
8,almost,almost
9,time,time
10,return,return
11,Make,make
12,selection,select
13,future,futur
14,personality,person
15,according,accord
16,best,best
17,teaching,teach
18,well,well
19,The,the
20,signs,sign
21,characteristics,characterist
22,level,level
23,existence,exist
24,come,come
25,Will,will
26,appear,appear
27,premonitory,premonitori
28,visions,vision
29,Recognize,recogn
30,When,when
31,find,find
32,reality,realiti
33,Try,tri
34,follow,follow
35,pleasant,pleasant
36,delightful,delight
37,Avoid,avoid
38,dark,dark
39,unpleasant,unpleas
40,ones,one
41,If,If
42,panic,panic
43,fearful,fear
44,state,state
45,strive,strive
46,escape,escap
47,gloomy,gloomi
48,scenes,scene
49,unhappy,unhappi
50,radiance,radianc
51,happy,happi
52,Your,your
53,mental,mental
54,affect,affect
55,subsequent,subsequ
56,Whatever,whatev
57,choose,choos
58,Choose,choos
59,impartially,imparti
60,Without,without
61,attraction,attract
62,repulsion,repuls
63,Enter,enter
64,game,game
65,good,good
66,grace,grace
67,Voluntarily,voluntarili
68,freely,freeli
69,Remain,remain
70,calm,calm
71,Remember,rememb
72,teachings,teach
