,word,stem
0,urlLink,urllink
1,Metropolis,metropoli
2,Tokyo,tokyo
3,FEATURE,featur
4,Snail,snail
5,pace,pace
6,All,all
7,country,countri
8,dissatisfaction,dissatisfact
9,society,societi
10,frazzled,frazzl
11,leading,lead
12,many,mani
13,seek,seek
14,alternative,altern
15,often,often
16,slower,slower
17,lifestyles,lifestyl
18,From,from
19,entire,entir
20,cities,citi
21,prefectures,prefectur
22,declaring,declar
23,Japanese,japanes
24,work,work
25,ethic,ethic
26,men,men
27,women,women
28,seeking,seek
29,change,chang
30,rhythms,rhythm
31,daily,daili
32,routines,routin
33,Japan,japan
34,questioning,question
35,tendency,tendenc
36,overwork,overwork
37,undersleep,undersleep
38,take,take
39,extreme,extrem
40,approach,approach
41,everything,everyth
42,And,and
43,young,young
44,people,peopl
45,like,like
46,Watanabe,watanab
47,reconsidering,reconsid
48,relationships,relationship
49,fellow,fellow
50,humans,human
51,food,food
52,environment,environ
53,seems,seem
54,heeding,heed
55,call,call
56,go,go
57,Slow,slow
