,word,stem
0,urlLink,urllink
1,Bunker,bunker
2,busters,buster
3,set,set
4,go,go
5,nuclear,nuclear
6,news,news
7,alarmed,alarm
8,scientists,scientist
9,opposed,oppos
10,proliferation,prolifer
11,They,they
12,say,say
13,thousands,thousand
14,tonnes,tonn
15,radioactive,radioact
16,debris,debri
17,produced,produc
18,bunker,bunker
19,busting,bust
20,weapon,weapon
21,would,would
22,contained,contain
23,within,within
24,rock,rock
25,concrete,concret
26,soil,soil
27,target,target
28,contaminate,contamin
29,wide,wide
30,area,area
31,around,around
